Campaign_ID,Clicks,Impressions,CPC,Conversions,Keyword,Cost,CTR,Conversion_Rate,ROI
47,268,9648,1.059657795502296,33,Keyword A,283.98828919461533,2.7777777777777777,12.313432835820896,1.3240394942754357
49,217,6078,2.3613920371338586,19,Keyword B,512.4220720580473,3.5702533728200065,8.755760368663594,-0.2584238253559197
30,147,6448,2.71789063001351,49,Keyword B,399.52992261198597,2.279776674937965,33.33333333333333,1.4528826116279479
46,317,2179,2.319303862646911,37,Keyword A,735.2193244590708,14.547957778797613,11.67192429022082,0.006502380149551361
5,286,7406,2.8892195528544224,23,Keyword C,826.3167921163648,3.8617337294085874,8.041958041958042,-0.4433127773891091
12,358,9591,3.178092537075567,9,Keyword D,1137.757128273053,3.7326660410801793,2.5139664804469275,-0.8417940037227335
16,443,7907,0.5446571950752603,31,Keyword A,241.28313741834032,5.6026305804982925,6.997742663656885,1.569595234187604
26,222,9800,2.5884282175407676,14,Keyword D,574.6310642940504,2.2653061224489797,6.306306306306306,-0.5127308330537481
26,450,2638,4.835746583994148,36,Keyword D,2176.0859627973664,17.058377558756636,8.0,-0.6691307180372427
48,459,6671,2.8356452605829694,19,Keyword A,1301.5611746075829,6.880527657022935,4.139433551198257,-0.7080429199844802
21,239,7928,3.5489402035652895,2,Keyword C,848.1967086521042,3.0146316851664983,0.8368200836820083,-0.9528411280166776
39,171,2382,1.9033873606259744,36,Keyword D,325.4792386670416,7.178841309823677,21.052631578947366,1.2121226624121018
36,95,2403,3.9829612016874316,39,Keyword A,378.381314160306,3.953391593841032,41.05263157894737,1.0614125772329848
33,113,4292,3.978146668442518,7,Keyword B,449.53057353400453,2.6328052190121154,6.1946902654867255,-0.6885640082288869
30,179,1419,2.845832214443625,39,Keyword B,509.4039663854089,12.614517265680055,21.787709497206702,0.5312012694653055
37,359,5517,4.892062204756461,43,Keyword B,1756.2503315075694,6.507159688236361,11.977715877437326,-0.5103203771288265
23,412,4302,1.0649759664319403,22,Keyword A,438.7700981699594,9.576940957694095,5.339805825242718,0.0028030666519216533
10,242,8857,0.5762644920031145,39,Keyword B,139.4560070647537,2.7323021339053857,16.115702479338843,4.593161717571779
5,356,8870,3.965711952906932,10,Keyword D,1411.7934552348677,4.013528748590756,2.8089887640449436,-0.8583362181922513
36,230,6693,4.132199918141971,45,Keyword B,950.4059811726534,3.436426116838488,19.565217391304348,-0.05303626257745159
34,341,1767,1.0409325310425932,7,Keyword B,354.95799308552427,19.298245614035086,2.0527859237536656,-0.6055871322039278
31,420,3044,1.6951227483137274,28,Keyword D,711.9515542917655,13.797634691195796,6.666666666666667,-0.21342962646232827
10,331,2549,0.5789856351498301,29,Keyword B,191.64424523459377,12.985484503726951,8.761329305135952,2.0264409937799894
19,78,7140,1.819888748512541,9,Keyword D,141.9513223839782,1.0924369747899159,11.538461538461538,0.2680403181669569
32,198,4716,3.979138432634022,38,Keyword B,787.8694096615363,4.198473282442748,19.19191919191919,-0.035373133313436875
1,316,5481,2.8308223747066052,27,Keyword D,894.5398704072873,5.765371282612662,8.544303797468354,-0.39633769509442207
5,345,8898,2.0664301692572966,48,Keyword B,712.9184083937673,3.8772757923128793,13.91304347826087,0.3465776569901134
45,60,7548,2.1728268270784863,35,Keyword D,130.36960962470917,0.7949125596184419,58.333333333333336,4.369349513395551
4,213,3293,0.5060913157196067,12,Keyword A,107.79745024827623,6.468266018827816,5.633802816901409,1.2263977436130296
16,162,5837,1.8491023740435615,31,Keyword D,299.55458459505695,2.7753983210553366,19.1358024691358,1.0697396464091067
24,236,8758,3.4090643373706873,35,Keyword B,804.5391836194822,2.6946791504909795,14.83050847457627,-0.1299367212286399
16,344,7793,4.883874997173607,36,Keyword B,1680.052999027721,4.414217887848069,10.465116279069768,-0.5714420911621967
2,281,8638,4.311773721427548,25,Keyword C,1211.6084157211408,3.253067839777726,8.896797153024911,-0.5873254151157381
49,276,8993,0.6061773409048811,21,Keyword D,167.30494608974718,3.0690537084398977,7.608695652173914,1.5103860335049506
28,359,7007,4.543522721036777,3,Keyword A,1631.124656852203,5.1234479805908375,0.8356545961002786,-0.9632155643359657
32,147,6542,4.024392859843816,30,Keyword D,591.585750397041,2.247019260165087,20.408163265306122,0.014223212099533823
27,104,7356,4.011692556069412,17,Keyword D,417.2160258312188,1.4138118542686242,16.346153846153847,-0.18507444836851952
20,160,9433,2.5609809155160717,37,Keyword A,409.7569464825715,1.696173009646984,23.125,0.8059486394368546
24,201,8380,2.2910238182952627,23,Keyword D,460.4957874773478,2.3985680190930787,11.442786069651742,-0.0010766384640862278
12,295,3385,1.8631207797493667,22,Keyword A,549.6206300260632,8.714918759231907,7.457627118644068,-0.19944780824705383
35,455,5268,0.795626865294646,21,Keyword A,362.01022370906395,8.63705391040243,4.615384615384616,0.1601882281024764
33,118,1671,1.5270591357216459,1,Keyword D,180.1929780151542,7.06163973668462,0.847457627118644,-0.8890078835462834
33,361,1163,1.6097163574011109,30,Keyword D,581.107605021801,31.04041272570937,8.310249307479225,0.03251100969069277
43,338,9656,2.678346813695907,10,Keyword B,905.2812230292166,3.500414250207125,2.9585798816568047,-0.779074176165095
37,299,5592,3.863499829685123,27,Keyword B,1155.1864490758517,5.34692417739628,9.03010033444816,-0.5325429930103495
12,85,5795,2.63214422779076,45,Keyword C,223.7322593622146,1.4667817083692838,52.94117647058824,3.022665316863993
3,288,5798,0.7603000225122227,31,Keyword C,218.96640648352013,4.967230079337702,10.76388888888889,1.8314845640336272
1,197,7036,4.810054104446918,4,Keyword D,947.5806585760428,2.799886299033542,2.030456852791878,-0.9155744692803055
33,276,3355,4.742259435923505,37,Keyword A,1308.8636043148874,8.226527570789866,13.405797101449277,-0.43462405283448446
40,293,6887,4.033352944167838,9,Keyword C,1181.7724126411765,4.254392333381734,3.0716723549488054,-0.8476864089273222
10,386,8961,4.960975557038992,39,Keyword D,1914.936565017051,4.307554960383886,10.103626943005182,-0.5926758022958036
43,495,6827,2.9501704976011833,45,Keyword C,1460.3343963125858,7.250622528196865,9.090909090909092,-0.38370279966523896
44,414,9737,4.8324575761394275,23,Keyword A,2000.637436521723,4.251822943411728,5.555555555555555,-0.7700732818437364
29,250,5719,0.8402226827753785,34,Keyword D,210.05567069384463,4.371393600279769,13.600000000000001,2.2372370512724578
13,203,1593,2.145563367176171,43,Keyword A,435.5493635367627,12.743251726302574,21.182266009852217,0.9745178663942907
12,499,5839,1.5142157060304462,47,Keyword D,755.5936373091927,8.545983901352972,9.418837675350701,0.24405494380221643
31,122,8394,1.3812488786042152,22,Keyword C,168.51236318971425,1.4534191088873005,18.0327868852459,1.6110843837887434
46,250,4493,1.1336132700170425,16,Keyword B,283.4033175042606,5.564210994880925,6.4,0.12913286555013323
2,345,7164,3.300861387046985,0,Keyword C,1138.7971785312097,4.815745393634841,0.0,-1.0
35,66,3672,4.015948350862873,30,Keyword C,265.05259115694963,1.7973856209150325,45.45454545454545,1.2637016955050737
23,178,5200,3.102342797391623,30,Keyword B,552.2170179357089,3.4230769230769234,16.853932584269664,0.08652935442466601
17,266,1016,1.1613321931469436,41,Keyword B,308.914363377087,26.181102362204722,15.413533834586465,1.6544573422733297
26,110,4191,4.150056964700619,41,Keyword D,456.5062661170681,2.6246719160104988,37.27272727272727,0.7962513570179917
8,476,1392,3.361796182236778,33,Keyword D,1600.2149827447063,34.195402298850574,6.932773109243698,-0.5875554177927014
29,153,9616,2.2467456775714796,8,Keyword A,343.7520886684364,1.591098169717138,5.228758169934641,-0.5345482826889036
26,91,7272,3.5335863299122834,21,Keyword A,321.5563560220178,1.2513751375137514,23.076923076923077,0.3061474050640179
10,74,1571,1.6695724065927477,12,Keyword C,123.54835808786333,4.7103755569700825,16.216216216216218,0.9425592028452557
26,88,4631,2.053364938223947,24,Keyword B,180.69611456370734,1.9002375296912115,27.27272727272727,1.6563935874269629
34,340,7172,4.628686294093956,47,Keyword A,1573.7533399919453,4.740658114891243,13.823529411764707,-0.40270182365121393
41,180,8177,1.8072702755213919,17,Keyword C,325.30864959385053,2.2012963189433776,9.444444444444445,0.04516126584550301
7,278,9433,2.6149472067107147,11,Keyword B,726.9553234655787,2.9471006042616343,3.9568345323741005,-0.6973679222112238
4,157,4897,4.505635118282066,39,Keyword D,707.3847135702844,3.2060445170512555,24.840764331210192,0.10265317448438292
45,221,9123,3.6847460762038735,16,Keyword C,814.328882841056,2.4224487558917023,7.239819004524888,-0.607038376333191
11,484,3279,0.7799145177411624,14,Keyword D,377.4786265867226,14.760597743214396,2.8925619834710745,-0.25823614827719976
29,151,9980,1.1628636992553665,41,Keyword A,175.59241858756033,1.5130260521042085,27.1523178807947,3.6699054924805963
36,403,8451,0.5352871584736256,14,Keyword A,215.72072486487113,4.768666430008283,3.4739454094292808,0.29797450001799236
25,61,9906,3.3391480560312354,14,Keyword B,203.68803141790536,0.6157884110640016,22.950819672131146,0.37465121564028414
21,324,1775,2.5145304143468823,38,Keyword C,814.7078542483898,18.253521126760564,11.728395061728394,-0.0671502722885379
36,150,7869,1.1042368290602398,12,Keyword D,165.63552435903597,1.9062142584826536,8.0,0.44896453178588436
10,93,3247,4.810703544755467,16,Keyword B,447.3954296622584,2.864182322143517,17.20430107526882,-0.2847490636156699
37,492,8088,2.8834687577552893,31,Keyword A,1418.6666288156023,6.083086053412463,6.300813008130081,-0.5629699131517477
9,354,1078,1.5885198235080014,8,Keyword A,562.3360175218324,32.83858998144712,2.2598870056497176,-0.7154726088769726
24,494,9080,2.752716070196184,39,Keyword C,1359.841738676915,5.440528634361233,7.894736842105263,-0.4264038396417244
35,66,8099,3.558291497307985,19,Keyword D,234.84723882232703,0.8149154216569946,28.78787878787879,0.6180731010743876
49,379,4926,0.8430764808810401,25,Keyword C,319.5259862539142,7.693869265123833,6.596306068601583,0.5648179538132166
35,106,8340,1.736167167715514,26,Keyword D,184.03371977784448,1.2709832134292565,24.528301886792452,1.8255691436749515
48,360,8083,4.131344708977972,20,Keyword D,1487.2840952320698,4.453791908944699,5.555555555555555,-0.7310534004348472
36,352,7230,2.5684919168119755,17,Keyword C,904.1091547178154,4.868603042876902,4.829545454545454,-0.6239392132843533
18,61,5940,2.959597139145327,12,Keyword B,180.53542548786493,1.026936026936027,19.672131147540984,0.3293789811691673
49,367,4271,2.447672009942612,15,Keyword C,898.2956276489385,8.592835401545305,4.087193460490464,-0.6660342199536537
39,129,4456,0.697549741893523,8,Keyword C,89.98391670426447,2.8949730700179535,6.2015503875969,0.7780955292915958
32,265,8788,1.2458740091907017,11,Keyword A,330.1566124355359,3.0154756486117433,4.150943396226415,-0.33364957201044804
24,388,9599,2.504937374338509,43,Keyword A,971.9157012433415,4.04208771747057,11.082474226804123,-0.11514959692509463
23,313,8650,1.4413345943356752,37,Keyword C,451.1377280270664,3.6184971098265897,11.821086261980831,0.6402973061822999
32,198,3711,0.7249056289685543,18,Keyword C,143.53131453577373,5.335489086499596,9.090909090909092,1.5081634705594062
37,130,2668,4.296423488233207,6,Keyword A,558.5350534703168,4.872563718140929,4.615384615384616,-0.7851522491660815
12,264,1147,4.915366381238521,34,Keyword D,1297.6567246469697,23.016564952048824,12.878787878787879,-0.4759785179820993
49,423,7420,4.0691429329853275,47,Keyword C,1721.2474606527935,5.700808625336927,11.11111111111111,-0.4538844521266574
13,247,1365,4.342032147671002,17,Keyword B,1072.4819404747375,18.095238095238095,6.882591093117409,-0.6829783447453689
23,249,5531,1.5888970864267042,15,Keyword B,395.63537452024934,4.501898390887724,6.024096385542169,-0.24172604544327608
25,74,6330,4.822821389809399,38,Keyword B,356.88878284589555,1.169036334913112,51.35135135135135,1.1295149540414884
35,138,6510,1.3861656700404277,3,Keyword C,191.290862465579,2.1198156682027647,2.1739130434782608,-0.6863415260580131
41,317,9754,4.7814341466282455,24,Keyword D,1515.7146244811538,3.2499487389788806,7.570977917981073,-0.6833176956616689
30,192,9964,4.97668682284678,31,Keyword D,955.5238699865818,1.9269369731031716,16.145833333333336,-0.35114127498593356
17,108,7493,3.702752625857219,39,Keyword A,399.8972835925797,1.441345255571867,36.11111111111111,0.9505008711053753
49,459,6439,4.915146793063198,12,Keyword C,2256.052378016008,7.128436092560957,2.6143790849673203,-0.8936194911347501
20,414,7511,3.0629290080519667,44,Keyword D,1268.0526093335143,5.5119158567434425,10.628019323671497,-0.3060224839862708
48,75,8504,1.6679380242924065,16,Keyword C,125.09535182193048,0.8819379115710254,21.333333333333336,1.5580486831797755
25,96,2246,2.4664814854952937,48,Keyword A,236.7822226075482,4.27426536064114,50.0,3.0543584287201337
22,337,4839,3.171024209204537,36,Keyword A,1068.635158501929,6.964248811737963,10.682492581602373,-0.3262433916086616
13,315,9551,0.8288670291215674,5,Keyword A,261.0931141732937,3.298083970264894,1.5873015873015872,-0.6169948781811702
19,65,3376,3.3005446907776075,18,Keyword B,214.53540490054448,1.925355450236967,27.692307692307693,0.6780447039354218
49,248,4009,4.915300265430325,12,Keyword C,1218.9944658267207,6.186081317036667,4.838709677419355,-0.8031164154324258
36,450,2827,1.3554844240267743,25,Keyword A,609.9679908120485,15.91793420587195,5.555555555555555,-0.18028485505550615
12,456,7979,4.066678023297725,13,Keyword C,1854.4051786237626,5.715001879934829,2.850877192982456,-0.8597933164784637
41,331,9569,4.5855445720082875,30,Keyword B,1517.8152533347431,3.45908663392204,9.06344410876133,-0.6046949728026786
19,135,5285,4.746657167690993,3,Keyword B,640.7987176382841,2.554399243140965,2.2222222222222223,-0.9063668538209082
12,299,7910,4.820610219824513,38,Keyword A,1441.3624557275293,3.7800252844500637,12.709030100334449,-0.4727211070470202
9,440,9561,2.846568374246624,7,Keyword A,1252.4900846685146,4.6020290764564376,1.5909090909090908,-0.8882226680165276
7,319,3196,4.897885585961767,24,Keyword D,1562.4255019218035,9.981226533166458,7.523510971786834,-0.6927853523834616
28,384,4747,3.907895932104975,12,Keyword C,1500.6320379283104,8.089319570254897,3.125,-0.8400673889840905
14,166,9843,1.2275214630663285,31,Keyword A,203.76856286901054,1.6864776998882454,18.67469879518072,2.042667579682335
31,56,6978,2.646050479105865,37,Keyword D,148.17882682992843,0.8025222126683863,66.07142857142857,3.9939658440495798
19,186,6607,3.732490289174018,37,Keyword C,694.2431937863673,2.8151960042379294,19.892473118279568,0.0659089014097169
47,420,1769,1.613031421185875,27,Keyword A,677.4731968980675,23.742227247032222,6.428571428571428,-0.20292049564102785
16,225,1780,3.382768325969993,29,Keyword D,761.1228733432484,12.640449438202248,12.88888888888889,-0.23796798084343776
5,377,7303,3.4997021557097865,2,Keyword D,1319.3877127025894,5.162262084075038,0.5305039787798408,-0.9696829069917096
35,364,4983,1.2321488471385464,27,Keyword C,448.5021803584309,7.304836443909292,7.417582417582418,0.20400752470912514
12,264,9714,3.042883906037403,2,Keyword D,803.3213511938744,2.7177269919703524,0.7575757575757576,-0.950206726186783
25,131,1521,3.9723210994037346,44,Keyword C,520.3740640218892,8.61275476660092,33.587786259541986,0.6910911992781087
21,272,8569,2.7450304904117386,33,Keyword C,746.6482933919929,3.174232699264792,12.132352941176471,-0.11604967714900036
36,421,6784,0.5544640254924834,15,Keyword C,233.42935473233553,6.2057783018867925,3.5629453681710213,0.2851854058543686
23,472,5583,0.5406731108568148,21,Keyword B,255.1977083244166,8.45423607379545,4.4491525423728815,0.6457828040762841
16,451,6946,2.106632047865055,31,Keyword D,950.0910535871398,6.492945580190038,6.873614190687362,-0.3474309671066329
39,492,5941,4.667873307943019,37,Keyword C,2296.593667507965,8.281434102003029,7.520325203252034,-0.677783662617613
45,152,7267,1.5290455082162395,7,Keyword A,232.41491724886842,2.0916471721480665,4.605263157894736,-0.3976290263241198
42,322,8128,3.354636599922592,7,Keyword B,1080.1929851750747,3.9616141732283463,2.1739130434782608,-0.8703935297475486
39,63,3461,1.4993414181199425,5,Keyword B,94.45850934155638,1.8202831551574687,7.936507936507936,0.058665870307204604
14,208,1685,1.9475149534679688,13,Keyword D,405.08311032133753,12.344213649851632,6.25,-0.35815640451227015
31,201,3160,4.316189403206678,31,Keyword C,867.5540700445423,6.360759493670887,15.422885572139302,-0.28534713695923564
5,157,8031,3.779876490214761,34,Keyword D,593.4406089637175,1.9549246669157017,21.656050955414013,0.145860242337367
35,237,6341,0.9292967479094478,9,Keyword B,220.24332925453913,3.737580823214004,3.79746835443038,-0.18272212552703107
23,350,1038,2.429159094438951,2,Keyword C,850.2056830536329,33.71868978805395,0.5714285714285714,-0.952952561012843
29,147,5875,0.63126393640369,11,Keyword A,92.79579865134244,2.502127659574468,7.482993197278912,1.3707969886287235
43,180,2256,2.6640056597135406,48,Keyword C,479.5210187484373,7.9787234042553195,26.666666666666668,1.001997748723561
11,342,8697,3.4809530526548063,30,Keyword B,1190.4859440079438,3.9323904794756817,8.771929824561402,-0.4960041292213725
18,220,3196,1.033261806191682,28,Keyword A,227.31759736217006,6.88360450563204,12.727272727272727,1.463513632461059
47,473,8165,1.7999822250912456,4,Keyword C,851.3915924681592,5.7930189834660135,0.8456659619450317,-0.9060361874515552
12,232,1301,2.2902648147597064,24,Keyword A,531.341437024252,17.832436587240586,10.344827586206897,-0.09662607402085333
9,413,8527,4.637889610952223,40,Keyword A,1915.4484093232684,4.843438489503929,9.685230024213075,-0.5823432277757659
10,88,7381,4.969647569403338,30,Keyword B,437.32898610749373,1.1922503725782414,34.090909090909086,0.37196485725856365
44,64,1646,0.7021008454802713,20,Keyword A,44.93445411073736,3.8882138517618468,31.25,7.901855111319079
17,425,9789,3.9245356557292643,19,Keyword D,1667.9276536849372,4.341607927265298,4.470588235294118,-0.7721723726083266
38,53,9853,2.1727582988105443,38,Keyword B,115.15618983695884,0.5379072363747083,71.69811320754717,5.5997320775898185
7,398,5330,2.2660618380326603,21,Keyword D,901.8926115369987,7.467166979362101,5.276381909547738,-0.5343126281029854
46,458,8003,3.894192380061602,3,Keyword A,1783.5401100682138,5.722853929776334,0.6550218340611353,-0.966359040841697
13,446,4537,4.632918944654339,12,Keyword D,2066.281849315835,9.830284328851665,2.690582959641256,-0.8838493402633013
40,259,5558,4.779178675261468,44,Keyword C,1237.8072768927202,4.659949622166247,16.988416988416986,-0.28906541718750217
42,210,7579,3.0970516371724437,41,Keyword A,650.3808438062132,2.7708140915688086,19.523809523809526,0.26079974188834865
9,65,9474,2.1070452168522626,49,Keyword C,136.95793909539708,0.686088241503061,75.38461538461539,6.155481503831537
27,475,5082,4.043970886364507,48,Keyword D,1920.8861710231408,9.346713892168438,10.105263157894736,-0.5002306672400761
2,157,5183,1.6295062246803511,19,Keyword C,255.83247727481512,3.029133706347675,12.101910828025478,0.4853469897483117
5,431,9652,3.03833312975083,12,Keyword A,1309.5215789226077,4.465395772896809,2.784222737819025,-0.8167269605458072
29,499,4754,2.113603076861929,16,Keyword C,1054.6879353541026,10.49642406394615,3.2064128256513023,-0.6965927178331071
37,360,2724,3.4548398316854425,35,Keyword D,1243.7423394067594,13.215859030837004,9.722222222222223,-0.4371824631025376
38,276,2376,1.581795108020781,32,Keyword D,436.5754498137356,11.616161616161616,11.594202898550725,0.4659550835326523
19,219,9706,1.3621682558067159,0,Keyword D,298.3148480216708,2.256336286832887,0.0,-1.0
8,83,9894,4.6320758900394665,14,Keyword A,384.4622988732757,0.8388922579341015,16.867469879518072,-0.2717101239300137
48,463,2653,0.958116573272916,12,Keyword D,443.6079734253601,17.451941198643045,2.591792656587473,-0.45898177134460016
45,300,3066,2.7768105848071922,16,Keyword A,833.0431754421577,9.784735812133071,5.333333333333334,-0.6158662486729427
1,296,1022,1.4938375233335401,23,Keyword C,442.1759069067279,28.962818003913892,7.77027027027027,0.04030995993870804
22,318,3460,0.6751848349655035,7,Keyword D,214.70877751903012,9.190751445086704,2.20125786163522,-0.3479539978863161
17,190,6926,0.6620846823114188,49,Keyword C,125.79608963916958,2.7432861680623737,25.789473684210527,6.79038524020109
7,323,7251,1.288497974476223,26,Keyword B,416.18484575582005,4.454557992001104,8.04953560371517,0.24944482073979546
25,465,8295,4.400466595277001,44,Keyword C,2046.2169668038055,5.605786618444846,9.46236559139785,-0.569938078768567
45,145,4300,1.77115434789662,22,Keyword B,256.8173804450099,3.372093023255814,15.172413793103448,0.7132796823858788
4,276,7279,4.777066267588831,45,Keyword C,1318.4702898545172,3.7917296331913724,16.304347826086957,-0.3173907619114361
36,428,9553,3.117300318451371,7,Keyword A,1334.2045362971867,4.480267978645451,1.6355140186915886,-0.8950685624345563
6,88,8353,2.4647638539594476,7,Keyword C,216.8992191484314,1.0535137076499461,7.954545454545454,-0.35453893956071225
31,351,4727,3.1103997560125456,25,Keyword A,1091.7503143604035,7.4254283900994285,7.122507122507122,-0.5420198250248066
19,78,7272,2.825142733518205,46,Keyword A,220.36113321442,1.0726072607260726,58.97435897435898,3.174964915908306
44,495,6995,3.9144931419079634,12,Keyword D,1937.6741052444418,7.076483202287348,2.4242424242424243,-0.8761401623986076
39,367,1514,1.7712322968778351,38,Keyword A,650.0422529541655,24.240422721268164,10.354223433242508,0.16915476885713704
27,294,1448,2.088726762201361,36,Keyword B,614.0856680872001,20.303867403314918,12.244897959183673,0.17247484743083116
10,285,7019,4.523424361399628,48,Keyword D,1289.175942998894,4.060407465450918,16.842105263157894,-0.25533826068237175
26,234,6343,4.7590543091768245,27,Keyword D,1113.618708347377,3.689106101213937,11.538461538461538,-0.5150943532536677
19,321,9033,4.516512023689136,24,Keyword C,1449.8003596042126,3.5536366655596145,7.476635514018691,-0.6689199331340784
39,489,3520,2.387515972807911,15,Keyword A,1167.4953107030685,13.892045454545453,3.067484662576687,-0.7430396531363032
3,285,4081,4.011644763530968,1,Keyword A,1143.3187576063258,6.983582455280568,0.3508771929824561,-0.982507065621951
45,288,2428,2.6435107998549445,17,Keyword B,761.331110358224,11.86161449752883,5.902777777777778,-0.5534137573334917
13,426,4967,2.7389293346574597,16,Keyword C,1166.7838965640778,8.576605596939803,3.755868544600939,-0.7257418439332856
28,315,7445,1.4210604907577777,29,Keyword C,447.6340545887,4.231027535258563,9.206349206349207,0.29570124090072175
20,463,3159,3.160086364663324,38,Keyword D,1463.119986839119,14.656536878759102,8.207343412526997,-0.48056208182769655
28,458,6132,1.3376115398900656,12,Keyword D,612.62608526965,7.469015003261578,2.6200873362445414,-0.6082439096690391
8,408,3547,1.992041145802372,31,Keyword D,812.7527874873678,11.502678319706794,7.598039215686274,-0.23716041391043968
41,389,3979,4.347635907289709,49,Keyword B,1691.2303679356967,9.77632570997738,12.596401028277635,-0.4205402063610171
39,438,3649,1.4318411414488486,28,Keyword B,627.1464199545957,12.003288572211565,6.392694063926941,-0.10706657619038462
1,114,9505,0.8202122832804477,45,Keyword D,93.50420029397104,1.1993687532877433,39.473684210526315,8.62523605539066
3,226,4083,0.8105341667576733,29,Keyword C,183.18072168723418,5.535145726181729,12.831858407079647,2.1662720544921843
13,52,2037,4.733530342263985,17,Keyword B,246.14357779772723,2.552773686794305,32.69230769230769,0.38130762151918063
28,478,4489,2.781141970828256,12,Keyword C,1329.3858620559063,10.648251280908887,2.510460251046025,-0.8194655089615306
49,191,8604,2.3423543231765827,42,Keyword C,447.38967572672726,2.2198977219897724,21.98952879581152,0.8775578552087228
25,425,8544,4.148953614535633,20,Keyword A,1763.305286177644,4.974250936329588,4.705882352941177,-0.773153291641807
33,207,3634,4.261216675597322,29,Keyword D,882.0718518486457,5.69620253164557,14.009661835748794,-0.34245719463279967
38,373,4983,1.9948596490202206,20,Keyword A,744.0826490845423,7.485450531808148,5.361930294906166,-0.4624253092151431
6,195,2778,3.6212812586320786,47,Keyword D,706.1498454332553,7.019438444924406,24.102564102564102,0.3311622258067151
44,495,8902,3.9700526713334896,16,Keyword D,1965.1760723100774,5.560548191417658,3.2323232323232323,-0.8371647179563723
45,342,6110,3.4459280908967953,39,Keyword C,1178.507407086704,5.597381342062193,11.403508771929824,-0.33814586543144687
32,202,6189,1.1821778366004472,18,Keyword D,238.79992299329032,3.2638552270156733,8.91089108910891,0.5075381745835618
45,481,8378,4.441473875826757,14,Keyword C,2136.3489342726702,5.741227023155885,2.9106029106029108,-0.8689352682475874
47,242,2124,2.925925487312039,8,Keyword C,708.0739679295134,11.393596986817325,3.3057851239669422,-0.774034907019873
21,486,1697,1.7711259186650166,9,Keyword D,860.7671964711981,28.63877430760165,1.8518518518518516,-0.7908842242851166
16,122,3179,2.4135268344696224,43,Keyword C,294.45027380529393,3.837684806542938,35.24590163934426,1.9206968935225965
21,448,6251,0.6690699067950832,30,Keyword C,299.74331824419727,7.166853303471445,6.696428571428571,1.0017126770818865
11,354,2929,1.075400605500879,22,Keyword C,380.69181434731115,12.08603618982588,6.214689265536723,0.15579054609926826
37,426,2013,3.9449603773213737,29,Keyword B,1680.5531207389051,21.162444113263785,6.807511737089202,-0.6548755330358224
36,393,1226,0.5000523563991477,32,Keyword C,196.52057606486505,32.05546492659054,8.142493638676845,2.2566564418616237
35,189,8321,2.3745462281703147,8,Keyword B,448.78923712418947,2.271361615190482,4.232804232804233,-0.6434852113984083
19,236,2828,2.851295814885148,46,Keyword B,672.905812312895,8.345120226308344,19.491525423728813,0.36720471597324894
20,342,8909,0.7458548900043753,0,Keyword C,255.08237238149636,3.8388146817824675,0.0,-1.0
18,110,6588,4.878851733375498,43,Keyword C,536.6736906713048,1.6697024893746206,39.09090909090909,0.6024634986750674
47,476,3023,1.5175639906235237,34,Keyword B,722.3604595367973,15.745947734039035,7.142857142857142,-0.05864171962562887
41,429,5966,1.8688942383632638,10,Keyword B,801.7556282578402,7.190747569560845,2.331002331002331,-0.7505474324706816
49,247,6891,1.867741305147623,33,Keyword C,461.3321023714629,3.584385430271368,13.360323886639677,0.4306396554830916
14,344,2080,1.5368749795280745,15,Keyword C,528.6849929576576,16.538461538461537,4.3604651162790695,-0.43255434900527434
15,489,6036,0.5066321993884013,8,Keyword D,247.74314550092825,8.101391650099403,1.6359918200409,-0.3541698210197282
31,368,3563,3.7820515733959836,31,Keyword B,1391.794979009722,10.328374964917204,8.423913043478262,-0.554532090321854
1,351,4292,4.850804749096784,14,Keyword B,1702.632466932971,8.178005591798696,3.9886039886039883,-0.835548772011627
3,393,4586,1.5093206747827028,11,Keyword D,593.1630251896022,8.569559529001308,2.7989821882951653,-0.6291070234364695
16,60,5431,3.483712363115401,32,Keyword B,209.02274178692406,1.1047689191677408,53.333333333333336,2.0618677878238265
23,111,7841,3.838533471314218,44,Keyword A,426.07721531587816,1.415635760744803,39.63963963963964,1.0653533405854616
11,382,7643,4.317914205907361,13,Keyword B,1649.443226656612,4.998037419861311,3.4031413612565444,-0.8423710523659461
12,275,4959,2.4018313865612413,7,Keyword D,660.5036313043413,5.545472877596289,2.5454545454545454,-0.7880405294312576
10,202,1161,1.8631890753819316,7,Keyword A,376.36419322715017,17.39879414298019,3.4653465346534658,-0.6280198740492174
32,248,1593,1.96382810310364,26,Keyword C,487.02936956970274,15.56811048336472,10.483870967741936,0.0676974172202947
16,101,4390,3.7067959989433077,11,Keyword D,374.3863958932741,2.3006833712984056,10.891089108910892,-0.4123718104791522
8,309,6997,4.175507599275362,0,Keyword D,1290.231848176087,4.416178362155209,0.0,-1.0
38,108,7354,1.3172628549047118,42,Keyword C,142.26438832970888,1.4685885232526517,38.88888888888889,4.9044994313913195
12,121,1663,2.1692345367099435,39,Keyword D,262.47737894190317,7.276007215874925,32.231404958677686,1.971684657719191
24,197,1541,4.558730885371175,41,Keyword B,898.0699844181215,12.783906554185595,20.812182741116754,-0.08693084700821474
28,398,6433,4.130120838626326,10,Keyword C,1643.788093773278,6.186849059536764,2.512562814070352,-0.8783298158943927
8,112,6093,4.931862812431142,38,Keyword D,552.3686349922879,1.83817495486624,33.92857142857143,0.37589274961387165
28,359,1867,3.8941171685693634,42,Keyword C,1397.9880635164016,19.228709159078736,11.699164345403899,-0.39913650057417327
